x,y,cluster
62.60178,29.75938,45
62.59504,29.77827,20
62.59504,29.77827,20
62.69655,29.75534,8
62.69623,29.75927,8
62.59448,29.77759,20
62.59431,29.77756,20
62.59464,29.77791,20
62.59464,29.77791,20
62.59442,29.77743,20
62.59444,29.77744,20
62.59452,29.77833,20
62.59456,29.77774,20
62.62146,29.81591,47
62.62151,29.81579,47
62.59419,29.7783,20
62.59433,29.77785,20
62.64011,29.8763,60
62.64014,29.87624,60
62.60324,29.74412,1
62.60237,29.74468,1
62.33002,29.85341,4
62.33003,29.85347,4
62.61415,29.81277,54
62.61415,29.81336,54
62.59465,29.77769,20
62.59433,29.77749,20
62.59084,29.73754,3
62.59086,29.73745,3
62.60277,29.79666,9
62.60285,29.7978,9
62.60214,29.76229,45
62.60209,29.76216,45
62.60472,29.75304,6
62.60283,29.79857,9
62.60295,29.79838,9
62.58898,29.78876,51
62.61479,29.8169,47
62.61535,29.81568,47
62.61935,29.85771,60
62.61952,29.85749,60
62.62023,29.83772,24
62.59411,29.77765,20
62.59476,29.77764,20
62.59425,29.77876,20
62.59439,29.77739,20
62.60704,29.77178,20
62.59448,29.77755,20
62.59435,29.77733,20
63.08533,31.17133,61
63.16953,31.1773,61
62.42616,30.40239,33
62.42598,30.40232,33
62.5945,29.77747,20
62.59421,29.77716,20
62.61322,30.01348,60
62.61318,30.01344,60
62.61332,30.0136,60
62.61327,30.01377,60
63.32569,30.01937,68
63.03564,30.10874,11
64.08453,28.29604,31
63.88095,28.43544,31
63.49593,29.0494,65
63.46541,29.04574,65
62.58544,29.77779,5
62.58544,29.77779,5
62.58596,29.77733,5
62.5943,29.76757,5
62.59447,29.77766,20
62.59447,29.77766,20
62.59438,29.77781,20
62.59439,29.77771,20
62.43255,28.62844,7
62.43288,28.62805,7
62.42511,28.63025,7
62.39018,28.63497,7
62.39018,28.63497,7
62.39592,28.74589,7
62.396,28.74566,7
62.59999,29.76012,45
62.6001,29.76014,45
62.60015,29.76018,45
62.59979,29.7601,45
62.59999,29.76057,45
62.59983,29.76118,45
62.5999,29.76144,45
62.59991,29.7617,45
62.60167,29.76189,45
62.60174,29.76203,45
62.60187,29.76211,45
62.6018,29.76226,45
62.60218,29.76214,45
62.60218,29.76217,45
62.60226,29.76222,45
62.60218,29.76214,45
62.60229,29.76231,45
62.60237,29.76229,45
62.60255,29.76244,45
62.60255,29.76247,45
62.60284,29.76279,45
62.60289,29.76301,45
62.60293,29.76225,45
62.60297,29.76161,45
62.60299,29.76139,45
62.60135,29.76135,45
62.60147,29.7617,45
62.60145,29.76167,45
62.60153,29.7618,45
62.60134,29.76151,45
62.60143,29.76163,45
62.60143,29.76168,45
62.60145,29.76171,45
62.60145,29.7617,45
62.60142,29.76162,45
62.60618,29.77956,20
62.61422,29.82802,24
62.6142,29.82753,24
62.59809,29.74448,3
62.61649,29.83783,24
62.61649,29.83783,24
62.62044,29.83677,24
62.61503,29.8156,47
62.61511,29.81611,47
62.61449,29.81257,54
62.61709,29.77689,43
62.61714,29.77686,43
62.61851,29.76912,43
62.61718,29.77669,43
62.61717,29.77653,43
62.61926,29.7676,43
62.61452,29.82745,24
62.60377,29.76939,20
62.61809,29.71649,2
62.61955,29.86358,60
62.61593,29.8652,60
62.61598,29.86516,60
62.59696,29.7611,45
62.59836,29.74464,3
62.59813,29.74447,3
62.61685,29.83688,24
62.61687,29.83631,24
62.61669,29.8232,24
62.61585,29.86507,60
62.61585,29.86507,60
62.63433,29.86287,60
62.63424,29.86252,60
62.63423,29.86255,60
62.64249,29.86003,60
62.6205,29.8287,24
62.60075,29.76151,45
62.60102,29.7611,45
62.61344,29.80182,9
62.61119,29.76249,26
62.61373,29.78309,43
62.62555,29.81419,47
62.93259,31.2826,61
62.60696,29.75511,1
62.61594,29.86519,60
62.61594,29.86518,60
62.60396,29.74511,1
62.60275,29.75026,1
62.60183,29.75758,6
62.60075,29.76089,45
62.60027,29.76366,45
62.60034,29.76565,20
62.6,29.7693,20
62.60002,29.77494,20
62.59524,29.77473,20
62.58637,29.80188,9
62.58432,29.79545,9
62.58959,29.7903,51
62.60259,29.74919,1
62.60191,29.74806,1
62.57848,29.78633,51
62.57821,29.78592,51
62.5989,29.74326,3
62.61448,29.82224,24
62.61474,29.82818,24
62.61871,29.76945,43
62.61845,29.7698,43
62.59895,29.74479,3
62.6142,29.829,24
62.59872,29.74498,3
62.59795,29.74423,3
62.6144,29.8288,24
62.61424,29.828,24
62.61974,29.69628,19
62.60241,29.7635,45
62.60241,29.7635,45
62.60212,29.76483,20
62.61401,29.82746,24
62.61474,29.82858,24
62.59793,29.74474,3
62.61414,29.82811,24
62.61695,29.77845,43
62.61646,29.77814,43
62.59822,29.74581,1
62.61489,29.8285,24
62.62015,29.86605,60
62.62024,29.86576,60
62.61445,29.82827,24
62.6144,29.82827,24
62.57809,29.78554,51
62.57875,29.78731,51
62.5981,29.74304,3
62.59966,29.74594,1
62.59786,29.74492,3
62.59805,29.74413,3
62.61442,29.82741,24
62.61473,29.82807,24
62.61468,29.82795,24
62.61459,29.82836,24
62.62036,29.86574,60
62.62056,29.86652,60
62.62034,29.86651,60
62.62021,29.8658,60
62.61439,29.82831,24
62.6144,29.82849,24
62.57872,29.78595,51
62.57807,29.78609,51
62.61432,29.82908,24
62.61481,29.82832,24
62.61848,29.76987,43
62.61523,29.82711,24
62.61433,29.82815,24
62.6145,29.82862,24
62.59796,29.74529,3
62.61458,29.82845,24
62.59813,29.7432,3
62.59823,29.74333,3
62.61475,29.82978,24
62.59815,30.08755,33
62.93343,31.30155,61
62.9729,31.40235,61
62.9482,31.4328,61
62.61452,29.82903,24
62.61489,29.82842,24
62.59805,29.74433,3
62.61435,29.82837,24
62.61483,29.82811,24
62.59812,29.74519,3
62.61452,29.82836,24
62.60072,29.74902,1
62.61478,29.8285,24
62.61962,29.77095,43
62.61816,29.76818,43
62.59819,29.7451,3
62.61453,29.8284,24
62.61439,29.82848,24
62.61444,29.82838,24
62.59802,29.74448,3
62.59797,29.74434,3
62.61502,29.82893,24
62.59824,29.74434,3
62.5981,29.74415,3
62.59802,29.74418,3
62.61457,29.82882,24
62.59794,29.74436,3
62.61464,29.82832,24
62.61459,29.8284,24
62.61463,29.82836,24
62.61482,29.82859,24
62.61464,29.82849,24
62.61463,29.82829,24
62.61433,29.82804,24
62.61469,29.8283,24
62.60003,29.74627,1
62.61445,29.82831,24
62.59829,29.74432,3
62.59793,29.74432,3
62.61469,29.82829,24
62.61477,29.82832,24
62.61904,29.76761,43
62.61826,29.76847,43
62.59805,29.74357,3
62.61438,29.82852,24
62.61435,29.82891,24
62.61473,29.82829,24
62.59837,29.76229,45
62.59892,29.74528,1
62.59794,29.74466,3
62.61487,29.82865,24
62.61433,29.8291,24
62.6184,29.76899,43
62.59947,29.74563,1
62.59796,29.74469,3
62.60281,29.76019,45
62.61441,29.82863,24
62.6146,29.82733,24
62.61472,29.82852,24
62.6147,29.82852,24
62.60277,29.76209,45
62.61448,29.8282,24
62.61468,29.82849,24
62.61448,29.8159,47
62.6577,29.61382,19
62.6577,29.61383,19
62.61638,29.77162,43
62.61638,29.77162,43
62.61469,29.82841,24
62.60066,29.76111,45
62.61463,29.82784,24
62.57933,29.79179,51
62.5781,29.78599,51
62.59797,29.74432,3
62.59804,29.74407,3
62.61429,29.82832,24
62.61446,29.82795,24
62.60556,29.73952,17
62.59795,29.74399,3
62.61447,29.8283,24
62.6148,29.82831,24
62.61419,29.82837,24
62.6145,29.82839,24
62.61859,29.76961,43
62.61814,29.76972,43
62.61796,29.76935,43
62.61845,29.76943,43
62.59835,29.74474,3
62.61463,29.82852,24
62.61576,29.82101,24
62.61421,29.82757,24
62.60768,29.77345,20
62.59811,29.74412,3
62.61441,29.82843,24
62.61429,29.82873,24
62.61441,29.82887,24
62.6294,29.77311,43
62.61834,29.76983,43
62.61834,29.76977,43
62.61412,29.82865,24
62.59892,29.77074,20
62.5988,29.75934,45
62.59863,29.75956,45
62.60242,29.76315,45
62.60269,29.76272,45
62.598,29.74518,3
62.598,29.74437,3
62.61461,29.82836,24
62.61448,29.8281,24
62.61426,29.82891,24
62.61438,29.82832,24
62.59807,29.74466,3
62.59806,29.7441,3
62.61428,29.82784,24
62.61466,29.82763,24
62.61431,29.82903,24
62.6145,29.82781,24
62.61435,29.82831,24
62.61461,29.82828,24
62.59804,29.74548,3
62.61118,29.79527,9
62.61348,29.82905,24
62.62407,29.82627,24
62.61445,29.82878,24
62.59784,29.74445,3
62.61484,29.82962,24
62.61443,29.82859,24
62.60923,29.8277,24
62.60951,29.82727,24
62.61496,29.82873,24
62.59797,29.74421,3
62.61465,29.82755,24
62.64902,29.84667,60
62.61837,29.8291,24
62.59765,29.74439,3
62.61422,29.82838,24
62.61438,29.82763,24
62.61439,29.82843,24
62.6147,29.82812,24
62.6146,29.82756,24
62.61476,29.82827,24
62.61443,29.82861,24
62.5981,29.74426,3
62.5981,29.74447,3
62.59793,29.74426,3
62.61411,29.82874,24
62.61472,29.82815,24
62.61422,29.82878,24
62.61442,29.82864,24
62.61633,29.83807,24
62.61637,29.83789,24
62.61538,29.8252,24
62.60305,29.75237,1
62.59799,29.74483,3
62.61375,29.8057,9
62.60567,29.76544,26
62.60275,29.76301,45
62.59803,29.74409,3
62.6159,29.82837,24
62.61456,29.82868,24
62.6145,29.82774,24
62.6013,29.74738,1
62.59784,29.74447,3
62.61439,29.82884,24
62.59799,29.74433,3
62.61472,29.82847,24
62.61449,29.82749,24
62.59872,29.74424,3
62.61463,29.82801,24
62.61463,29.82801,24
63.06601,29.86573,32
63.11775,29.79686,32
62.59801,29.74415,3
62.61712,29.77671,43
62.61714,29.77684,43
62.61356,29.83003,24
62.61451,29.82836,24
62.61538,29.8284,24
62.60618,29.77967,20
62.60618,29.77968,20
62.59809,29.74413,3
62.61472,29.82716,24
62.60457,29.71834,2
62.60169,29.76186,45
62.61478,29.82979,24
62.59931,29.77423,20
62.59809,29.74448,3
62.59809,29.74448,3
62.52862,29.86661,28
62.45996,30.00489,4
62.41836,30.07503,4
62.33968,30.11738,4
61.87724,29.76019,4
61.77204,29.68882,69
61.07107,28.19086,37
61.07395,28.19494,37
61.1943,28.55727,37
61.19445,28.55778,37
62.6023,29.74871,1
62.60231,29.74996,1
61.42427,29.38783,69
61.38252,29.31589,69
61.35448,29.20602,69
61.3291,29.13112,69
62.59809,29.74448,3
62.59809,29.74448,3
62.60415,29.76562,45
62.59809,29.74448,3
62.59809,29.74448,3
62.59788,29.74309,3
62.59791,29.74307,3
62.59694,29.74518,3
62.59641,29.74814,3
62.5963,29.74865,3
62.59607,29.74982,34
62.59584,29.75077,34
62.59525,29.75351,1
62.59662,29.77111,20
62.59662,29.77111,20
62.59232,29.76755,5
62.59809,29.74448,3
62.59822,29.74735,1
62.59782,29.74946,1
62.59782,29.74946,1
62.59782,29.74946,1
62.59782,29.74946,1
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59741,29.76038,45
62.60168,29.76201,45
62.60018,29.75946,45
62.60027,29.75948,45
62.60049,29.75926,6
62.60077,29.76553,20
62.59869,29.77433,20
62.59723,29.75965,46
62.59673,29.75664,6
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59784,29.74944,1
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59228,29.76751,5
62.59692,29.77103,20
62.59659,29.77112,20
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.60415,29.76562,45
62.60225,29.74821,1
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.60601,29.74084,12
62.60634,29.74049,17
62.61028,29.73684,1
62.61074,29.73627,1
62.61815,29.71673,2
62.61816,29.71728,2
62.61822,29.71896,2
62.61793,29.71991,2
62.61776,29.72036,2
62.59809,29.74448,3
62.61811,29.71658,2
62.61826,29.71642,2
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.61828,29.71663,2
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.61799,29.71654,2
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.61827,29.71721,2
62.59809,29.74448,3
62.61806,29.71737,2
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.61812,29.71714,2
62.59809,29.74448,3
62.61843,29.71696,2
62.61843,29.71696,2
62.61843,29.71696,2
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.6033,29.75261,1
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.61831,29.71666,2
62.61834,29.71769,2
62.61833,29.71649,2
62.61872,29.71706,2
62.61828,29.71698,2
62.59809,29.74448,3
62.59809,29.74448,3
62.60237,29.74838,1
62.59809,29.74448,3
62.59809,29.74448,3
62.60376,29.74544,1
62.60233,29.74881,1
62.61817,29.71693,2
62.61859,29.71389,66
62.60365,29.74556,1
62.59803,29.74449,3
62.61647,29.7195,2
62.61653,29.71955,2
62.60094,29.76091,45
62.60102,29.75982,45
62.60074,29.74104,3
62.60087,29.74062,3
62.60863,29.73233,12
62.60902,29.73184,12
62.61841,29.71698,2
62.61843,29.71698,2
62.61816,29.71676,2
62.61817,29.71673,2
62.61824,29.7172,2
62.61829,29.71675,2
62.61808,29.71751,2
62.6182,29.71569,2
62.61812,29.71791,2
62.61822,29.71703,2
62.62805,29.69505,19
62.62698,29.69627,2
62.63392,29.68654,19
62.63547,29.7657,43
62.6182,29.71706,2
62.61812,29.71642,2
62.61801,29.71623,2
62.61801,29.71654,2
62.61823,29.71666,2
62.61823,29.7164,2
62.61829,29.71678,2
62.61829,29.71678,2
62.60437,29.7451,1
62.61635,29.71955,2
62.61816,29.71691,2
62.61815,29.71691,2
62.6181,29.71636,2
62.61814,29.71622,2
62.61825,29.71646,2
62.61822,29.71647,2
62.59802,29.74415,3
62.5978,29.74525,3
62.61816,29.7167,2
62.61823,29.71713,2
62.61829,29.71655,2
62.61829,29.71655,2
62.61819,29.71719,2
62.61825,29.71666,2
62.61823,29.71688,2
62.61823,29.71688,2
62.61792,29.71666,2
62.61792,29.71656,2
62.61775,29.71655,2
62.61775,29.71655,2
62.61816,29.71665,2
62.61817,29.71664,2
62.61796,29.717,2
62.61761,29.71627,2
62.61845,29.717,2
62.6181,29.71698,2
62.61798,29.71701,2
62.61813,29.7171,2
62.6182,29.71687,2
62.61787,29.71886,2
62.61805,29.71677,2
62.61811,29.71713,2
62.61817,29.71733,2
62.61773,29.71676,2
62.61803,29.71746,2
62.6181,29.7169,2
62.60571,29.74093,12
62.60544,29.74125,12
62.61819,29.71684,2
62.60253,29.74759,1
62.59809,29.74448,3
62.59809,29.74448,3
62.60254,29.74909,1
62.60258,29.74969,1
62.60132,29.76297,45
62.6091,29.76333,26
62.60929,29.76362,26
62.6078,29.7626,26
62.60681,29.76172,26
62.60648,29.76129,26
62.60475,29.76109,45
62.60451,29.76125,45
62.60313,29.76109,45
62.60301,29.76168,45
62.59809,29.74448,3
62.6024,29.75781,6
62.60212,29.75822,6
62.6017,29.76071,45
62.60249,29.75109,1
62.6002,29.75206,1
62.60294,29.75133,1
62.60302,29.7506,1
62.60234,29.74987,1
62.60234,29.74861,1
62.60068,29.74742,1
62.60026,29.74624,1
62.5986,29.74444,3
62.59802,29.74418,3
62.62802,29.80777,47
62.62759,29.79656,9
62.60866,29.76319,26
62.60641,29.7615,26
62.59798,29.74427,3
62.60307,29.75045,1
62.59857,29.74499,3
62.60238,29.75124,1
62.60118,29.76319,45
62.60169,29.76049,45
62.60115,29.74749,1
62.60242,29.75038,1
62.59944,29.76,45
62.59944,29.76,45
62.60337,29.75237,1
62.60327,29.75247,1
62.60141,29.76307,45
62.60127,29.76292,45
62.60221,29.75673,6
62.6028,29.7532,1
62.60547,29.74743,1
62.60541,29.74738,1
62.60544,29.74733,1
62.60521,29.74688,1
62.60636,29.76144,26
62.60903,29.76337,26
62.60557,29.76337,26
62.60559,29.7637,26
62.60468,29.76035,45
62.60646,29.76122,26
62.59774,29.74422,3
62.59623,29.74857,3
62.59627,29.74881,3
62.60003,29.7523,1
62.59933,29.75549,6
62.59876,29.75899,6
62.59895,29.75817,6
62.60257,29.76289,45
62.6032,29.7625,45
62.60292,29.76196,45
62.60304,29.76136,45
62.60191,29.76241,45
62.59998,29.76177,45
62.59988,29.76206,45
62.59968,29.76262,45
62.60088,29.76468,20
62.6012,29.77426,20
62.60112,29.77411,20
62.60215,29.76467,45
62.60194,29.76468,45
62.60163,29.764,45
62.60132,29.76217,45
62.59664,29.73888,15
62.42151,29.90268,4
62.42147,29.90257,4
62.41402,29.86837,4
62.41393,29.86807,4
62.66018,29.6607,19
62.66016,29.66036,19
62.65995,29.66067,19
62.58234,29.72755,52
62.58239,29.72752,52
62.58152,29.72869,52
62.60352,29.71724,2
62.60341,29.71695,2
62.59992,29.75216,1
62.59979,29.7601,45
62.4321,29.9697,4
62.43031,29.96433,4
62.42982,29.93055,4
62.54244,29.84128,9
62.59909,29.76598,20
62.60003,29.76114,45
62.60098,29.76199,45
62.60099,29.76192,45
62.60211,29.76433,45
62.60203,29.76456,45
62.61214,29.69413,2
62.61202,29.69523,2
62.61201,29.6948,2
62.62993,29.67112,63
62.63007,29.67094,63
62.60103,29.71973,2
62.59906,29.71873,2
62.57377,29.78014,51
62.40885,29.84805,4
62.40973,29.84777,4
62.41002,29.84837,4
62.59463,29.74028,15
62.58493,29.79413,51
62.58911,29.79038,51
62.35913,29.94253,4
62.31407,29.62465,4
62.33227,29.63058,4
62.33188,29.63236,4
62.31441,29.62322,4
62.27125,29.75093,4
62.33021,29.85355,4
62.41559,29.86825,4
62.59538,29.76957,20
62.58952,29.78993,51
62.4216,29.90187,4
62.43362,29.96875,4
62.43418,29.96888,4
62.6,29.76189,45
62.41567,29.8682,4
62.41527,29.8684,4
62.41387,29.86845,4
62.41522,29.86837,4
62.64628,29.53027,63
62.60029,29.7656,20
62.60034,29.7638,45
62.59425,29.75707,1
62.60295,29.76804,20
62.60758,29.76911,20
62.60779,29.76896,20
62.60816,29.76694,26
62.6007,29.76583,20
62.59507,29.75854,1
62.59697,29.76308,45
62.59485,29.75231,1
62.59961,29.76959,20
62.59931,29.77109,20
62.59907,29.76768,20
62.6016,29.75802,6
62.60465,29.75047,1
62.60171,29.75616,6
62.58892,29.8124,9
62.4178,29.8837,4
62.41394,29.86839,4
62.41591,29.86887,4
62.41785,29.88341,23
62.41158,29.8795,4
62.41583,29.8685,4
62.58416,29.81678,9
62.58856,29.81323,9
62.63884,29.51899,19
62.64619,29.53032,63
62.61041,29.77458,20
62.59938,29.7527,6
62.59936,29.75258,1
62.59952,29.7524,1
62.59912,29.75247,6
62.5992,29.75265,6
62.59916,29.75262,6
62.59541,29.76947,20
62.59549,29.76949,20
62.59938,29.75247,1
62.59939,29.75302,6
62.59946,29.75266,1
62.60085,29.7565,6
62.59902,29.75272,6
62.59923,29.75258,6
62.59903,29.75286,6
62.59951,29.75194,1
62.59926,29.75306,6
62.33224,29.63034,4
62.31377,29.62479,4
62.31371,29.62475,4
62.41626,29.86955,4
62.35911,29.94192,4
62.4163,29.86861,4
62.6143,29.81337,54
62.59916,29.75267,6
62.60767,29.76685,26
62.59959,29.75364,6
62.59924,29.75248,1
62.61358,29.77171,49
62.61378,29.77033,43
62.59912,29.75364,6
62.5992,29.75301,6
62.41597,29.86858,4
62.59931,29.75229,1
62.60086,29.75392,6
62.59902,29.71868,2
62.60129,29.72039,2
62.60086,29.72145,2
62.59579,29.74985,34
62.62959,29.67014,63
62.61303,29.69528,2
62.61314,29.69543,2
62.60043,29.75204,1
62.59801,29.74356,3
62.59809,29.74402,3
62.59923,29.75263,6
62.59953,29.75252,1
62.41595,29.86875,4
62.42808,29.92976,4
62.59745,29.73961,3
62.60339,29.71693,2
62.65891,29.65645,63
62.59983,29.75314,6
62.43338,29.96857,4
62.59328,29.78478,51
62.41598,29.86877,4
62.41601,29.86863,4
62.41581,29.86853,4
62.59878,29.75294,6
62.59788,29.7447,3
62.59794,29.74431,3
62.59809,29.74448,3
62.61475,29.82293,24
62.61424,29.81509,54
62.60762,29.78034,20
62.61438,29.82811,24
62.61459,29.82818,24
62.61459,29.82819,24
62.61459,29.82819,24
62.61459,29.82819,24
62.61459,29.82819,24
62.61462,29.82792,24
62.59809,29.74448,3
62.61449,29.82817,24
62.61458,29.82825,24
62.61458,29.82825,24
62.61478,29.82829,24
62.61459,29.82814,24
62.61456,29.82814,24
62.61453,29.82819,24
62.61453,29.82817,24
62.61453,29.8282,24
62.61419,29.82832,24
62.61497,29.82825,24
62.61446,29.82796,24
62.61457,29.82814,24
62.61461,29.82825,24
62.61459,29.82828,24
62.61463,29.82826,24
62.61455,29.82819,24
62.61453,29.82817,24
62.6287,29.86823,60
62.6306,29.87375,60
62.6146,29.82826,24
62.59809,29.74448,3
62.60278,29.76269,45
62.59809,29.74448,3
62.64586,29.78567,43
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.61465,29.82809,24
62.61465,29.82809,24
62.61451,29.82839,24
62.61446,29.82836,24
62.61443,29.82821,24
62.61452,29.82798,24
62.61454,29.82821,24
62.61453,29.82812,24
62.61453,29.82813,24
62.61451,29.82816,24
62.61452,29.8282,24
62.61458,29.82819,24
62.61456,29.82826,24
62.61456,29.82828,24
62.61474,29.8278,24
62.61454,29.82837,24
62.61465,29.82816,24
62.61454,29.82802,24
62.61457,29.82812,24
62.61457,29.82812,24
62.61452,29.82811,24
62.61451,29.82816,24
62.61393,29.82879,24
62.61346,29.82689,24
62.6146,29.82824,24
62.61457,29.82804,24
62.60285,29.7626,45
62.60281,29.76278,45
62.61463,29.82823,24
62.61452,29.82825,24
62.61456,29.8282,24
62.61457,29.82828,24
62.61516,29.82812,24
62.61508,29.82797,24
62.61454,29.82819,24
62.61447,29.82821,24
62.61455,29.82825,24
62.61462,29.82876,24
62.61462,29.82839,24
62.61448,29.82825,24
62.61476,29.82847,24
62.61476,29.82847,24
62.6145,29.82824,24
62.61445,29.82813,24
62.61465,29.82805,24
62.61453,29.82816,24
62.61465,29.82798,24
62.61465,29.82793,24
62.61476,29.82796,24
62.61469,29.82802,24
62.61453,29.82817,24
62.61453,29.82817,24
62.61466,29.82862,24
62.61466,29.82862,24
62.61459,29.82815,24
62.61457,29.8283,24
62.61449,29.82796,24
62.61437,29.82813,24
62.61456,29.82809,24
62.61455,29.82816,24
62.6145,29.82818,24
62.61437,29.82831,24
62.61447,29.82816,24
62.61447,29.82816,24
62.61449,29.82801,24
62.61458,29.82823,24
62.61448,29.82793,24
62.6146,29.82831,24
62.63979,29.82055,47
62.6226,29.84457,24
62.61459,29.82809,24
62.61456,29.82789,24
62.61464,29.82807,24
62.61502,29.82813,24
62.88772,29.83536,64
62.75392,29.85783,64
62.60775,29.78134,20
62.60775,29.7813,20
62.61454,29.8282,24
62.61454,29.8282,24
62.6145,29.82835,24
62.6145,29.82835,24
62.61452,29.82833,24
62.61466,29.82832,24
62.61453,29.82821,24
62.61463,29.82834,24
62.61477,29.8283,24
62.61477,29.8283,24
62.60351,29.75507,6
62.61461,29.82814,24
62.60534,29.76776,6
62.60134,29.76291,45
62.60329,29.74727,1
62.60319,29.74535,1
62.59846,29.74342,3
62.61574,29.82695,24
62.61462,29.82803,24
62.61434,29.82811,24
62.61436,29.82832,24
62.59806,29.74382,3
62.72687,29.01305,7
62.72714,29.01153,7
62.59809,29.74448,3
62.62041,29.86552,60
62.61947,29.86973,60
62.61017,29.76993,49
62.62029,29.86522,60
62.60342,29.74775,1
62.62022,29.86558,60
62.62023,29.86569,60
62.62017,29.86511,60
62.61997,29.86494,60
62.62027,29.86611,60
62.58072,29.76507,5
62.58075,29.76546,5
62.60035,29.7666,20
62.62023,29.86549,60
62.62031,29.86592,60
62.62045,29.86573,60
62.62045,29.8658,60
62.62032,29.86627,60
62.59876,29.74358,3
62.62004,29.86542,60
62.61438,29.82825,24
62.61443,29.82816,24
62.60675,29.74694,1
62.60663,29.74677,1
62.59803,29.74427,3
62.60912,29.75592,1
62.61767,29.84921,24
62.62003,29.86541,60
62.62014,29.86531,60
62.62037,29.86543,60
62.62042,29.86541,60
62.62028,29.86554,60
62.62031,29.8655,60
62.62026,29.86581,60
62.60194,29.74803,1
62.58129,29.78061,51
62.59795,29.74428,3
62.58122,29.78073,51
62.58127,29.78074,51
62.58109,29.78087,51
62.1728,30.61003,4
62.58274,29.7634,5
62.57961,29.79304,51
62.57961,29.79306,51
62.57957,29.79307,51
62.57476,29.79622,51
62.57477,29.7963,51
62.5971,29.76599,20
62.59641,29.74835,3
62.59809,29.74448,3
62.57354,29.78073,51
62.57368,29.7801,51
62.58113,29.78051,51
62.58125,29.78056,51
62.5813,29.78076,51
62.58132,29.78072,51
62.58128,29.78073,51
62.58117,29.78083,51
62.5813,29.78071,51
62.58128,29.78069,51
62.58089,29.76674,5
62.5892,29.78869,51
62.58951,29.78958,51
62.58912,29.79027,51
62.58498,29.79405,51
