lat,lon
64.2167,27.7097
64.2151,27.7103
64.2151,27.7106
62.427,30.407
62.4268,30.407
64.3141,27.8202
64.312,27.8178
64.3121,27.8178
64.3122,27.8189
64.3133,27.8193
64.2176,27.7795
64.1483,28.2339
64.1484,28.2341
64.1485,28.2339
64.1486,28.234
64.1493,28.2349
64.1316,28.405
64.1318,28.4061
64.1311,28.4049
64.1431,28.2343
64.143,28.2345
64.143,28.235
64.1428,28.2348
64.1394,28.2771
64.1374,28.2776
64.1381,28.2814
64.1377,28.287
64.1377,28.2867
64.138,28.2862
62.4267,30.4075
62.4291,30.418
62.4295,30.4163
62.4298,30.4139
62.4299,30.4132
64.2275,27.7137
64.2272,27.7151
64.2273,27.7152
64.2265,27.7163
64.2267,27.7138
64.2253,27.7735
64.2262,27.7756
64.224,27.7186
64.2309,27.7195
64.2305,27.7249
64.2284,27.7332
64.2244,27.761
64.2294,27.7716
64.2257,27.7367
64.2197,27.7292
62.6014,29.7588
62.6014,29.758
62.6003,29.7575
62.6012,29.758
62.6011,29.7581
62.6013,29.7567
62.6015,29.759
62.4362,30.4063
62.4369,30.4072
62.4432,30.4124
62.4469,30.4145
62.4995,30.4585
62.5948,29.7686
62.5946,29.7687
62.5979,29.7223
62.5978,29.7219
62.6005,29.7195
64.2251,27.7304
64.1961,27.7513
62.4512,30.4194
62.4994,30.4587
62.4358,30.4065
62.4266,30.4053
62.4265,30.4049
62.4265,30.4039
62.4263,30.4024
62.4431,30.4122
62.4545,30.432
62.4567,30.4334
62.4762,30.4334
62.4765,30.4334
62.4819,30.4341
62.4922,30.437
62.4924,30.4376
62.4929,30.4379
62.4964,30.4448
62.4979,30.4514
60.1714,24.941
60.168,24.9407
60.1656,24.9329
60.1651,24.9315
60.1617,24.9233
60.1612,24.9241
60.1619,24.9223
60.145,24.9119
60.1351,24.9056
60.1206,24.9051
60.0867,24.8977
60.0715,24.8958
60.0607,24.8948
59.9247,24.8736
62.4261,30.4022
61.8026,29.2906
61.8023,29.2882
61.8026,29.2885
61.8035,29.2887
61.8035,29.2884
61.8033,29.2897
61.8031,29.2894
61.8031,29.2896
61.8032,29.2901
61.8035,29.2901
62.0452,29.8974
62.0451,29.8975
62.0452,29.8979
62.045,29.898
62.598,29.7437
62.5979,29.7437
62.6294,29.6314
62.6295,29.6314
62.63,29.6315
62.6305,29.6315
62.6308,29.6311
62.6309,29.6306
62.6307,29.6306
62.4271,30.4063
62.4268,30.4068
61.4946,29.4813
61.4948,29.481
61.4951,29.4803
61.495,29.4812
61.4949,29.4812
60.8634,28.3049
60.8637,28.3034
60.8638,28.3032
60.8637,28.3036
62.5582,30.1764
62.5581,30.1765
62.4928,30.2496
62.493,30.251
62.4928,30.2507
62.4925,30.25
62.427,30.4077
62.451,30.4197
62.4276,30.407
62.4321,30.4079
62.4328,30.4069
62.4353,30.4053
62.4364,30.4067
62.4378,30.4082
62.4392,30.4092
62.4358,30.4058
62.4336,30.4063
62.4343,30.4054
62.4269,30.4066
62.4278,30.4073
62.4275,30.4078
62.4277,30.4074
62.4271,30.4076
62.4271,30.4079
62.4269,30.4072
62.5987,29.7453
62.4268,30.4073
62.427,30.407
62.4268,30.4075
62.427,30.4072
62.4273,30.4069
62.4268,30.4067
62.427,30.4081
62.4271,30.4077
62.4272,30.4071
62.4269,30.4068
64.2295,27.702
64.2265,27.7138
64.2156,27.7264
64.2155,27.7267
62.4268,30.408
62.4267,30.4073
62.4271,30.4071
62.4268,30.4077
64.2155,27.7271
64.2152,27.7272
64.2154,27.7266
62.6598,29.6572
62.6596,29.6574
62.6458,29.549
60.1451,24.9118
59.9667,24.8896
60.7607,26.0687
60.761,26.0707
62.4269,30.407
62.4262,30.4028
62.427,30.4074
62.4269,30.4094
62.3094,29.5905
62.3085,29.5882
62.4261,30.402
62.4271,30.407
62.4268,30.4065
62.4267,30.4067
62.4261,30.4025
62.9344,30.1151
62.9346,30.115
62.4266,30.4059
62.4266,30.4074
62.4262,30.4029
62.66,29.656
62.6389,29.6963
64.2156,27.7255
64.2156,27.726
64.2153,27.7262
64.2152,27.7268
64.216,27.7277
64.2162,27.7139
64.2164,27.7134
62.4271,30.4083
62.4267,30.4071
64.2154,27.7105
64.2156,27.71
64.2256,27.7314
64.2252,27.7317
64.2152,27.7106
64.2154,27.7104
64.2206,27.7261
64.2195,27.7236
64.2191,27.7288
64.2155,27.7106
62.4317,30.4082
61.0006,24.4751
61.0007,24.4751
61.0221,24.4455
61.0009,24.474
62.4266,30.408
62.4264,30.4081
64.2152,27.7108
64.2151,27.7111
64.2154,27.7269
64.2153,27.7275
62.4269,30.4075
64.1393,28.2858
64.135,28.2741
64.2153,27.7286
64.216,27.7273
62.7704,30.9718
62.77,30.972
62.7705,30.9714
62.7697,30.975
64.2154,27.7108
62.4267,30.4076
62.419,30.2927
62.4407,30.2477
62.4359,30.2508
64.2148,27.7109
64.2155,27.725
64.2148,27.7112
62.5987,29.7428
62.5977,29.7448
62.598,29.7443
62.6012,29.7434
62.4281,30.4106
62.4271,30.411
64.2136,27.7114
62.4457,30.4137
62.4279,30.4102
62.4337,30.5386
62.4316,30.5137
64.216,27.7146
62.4268,30.4103
62.4277,30.4068
64.2162,27.7127
64.215,27.7256
64.2161,27.7131
64.2159,27.7115
62.9275,31.2773
62.9278,31.2765
64.2155,27.7104
64.2255,27.7472
64.2197,27.7241
64.2153,27.7107
64.2166,27.7104
64.2153,27.7228
64.2154,27.7271
64.312,27.819
64.3151,27.8193
64.2153,27.7269
62.4272,30.4073
64.1377,28.2863
64.1376,28.286
64.2154,27.7275
64.2267,27.7139
64.2247,27.7716
62.4822,30.434
62.4608,30.4336
62.5965,29.7489
62.5982,29.7442
62.4274,30.4068
62.4273,30.4073
62.4277,30.4071
60.1435,24.9091
59.9402,24.8802
62.4646,30.2065
62.4643,30.2057
62.4273,30.4086
62.5847,29.7355
62.5849,29.7358
62.4277,30.4093
62.451,30.4197
62.4275,30.4067
62.4352,30.4054
62.4302,30.4095
62.5995,29.7461
62.5987,29.7454
62.6038,29.7634
62.6001,29.7581
62.6036,29.7633
62.6,29.74
62.602,29.7436
62.601,29.7426
62.601,29.7437
62.5981,29.7445
60.3188,24.9667
62.6157,29.6884
62.6019,29.7526
62.6017,29.7529
62.6014,29.7533
62.6015,29.7541
62.5928,29.7521
62.6002,29.7548
62.6336,29.6785
62.584,29.7331
60.2672,25.1088
62.5805,29.7646
62.5614,27.5699
62.5613,27.57
62.6057,29.7571
62.6488,29.6997
62.6478,29.6981
62.6441,29.6954
62.5997,29.7697
62.5992,29.7702
62.8193,28.2618
62.6576,29.6134
62.5956,29.7503
60.1745,24.9429
60.1744,24.9429
62.6891,29.7909
62.6888,29.791
62.7669,29.8397
62.7673,29.8268
62.646,29.834
62.646,29.8523
62.6461,29.8537
62.6036,29.9869
62.6004,29.7541
62.6007,29.7624
62.6164,29.8664
62.8657,27.657
62.8667,27.6459
62.62,29.8481
62.6575,29.6138
62.7935,29.4558
62.7933,29.4525
62.6077,29.7159
62.6598,29.6568
62.6629,29.658
62.6613,29.6618
62.6583,29.6744
62.6573,29.6663
62.6286,29.7754
62.6287,29.7757
62.5985,29.7437
62.5865,30.3601
62.7652,29.8451
62.7661,29.8451
62.8362,30.1064
62.8362,30.106
62.8351,30.1109
62.8434,30.1136
62.8297,30.1383
62.8291,30.1392
62.8275,30.142
62.8229,30.2968
62.835,30.121
62.8212,30.1485
62.81,30.1331
62.8111,30.1299
62.815,30.1226
62.8174,30.1168
62.8176,30.1154
62.8202,30.0987
62.8183,30.0904
62.8175,30.0844
62.8162,30.0756
62.821,30.0683
62.8229,30.0668
62.8247,30.0643
62.8277,30.0635
62.8279,30.0635
62.8287,30.0626
62.8332,30.0627
62.8336,30.0635
62.837,30.0645
62.8439,30.0582
62.8444,30.0572
62.8447,30.0559
62.8446,30.0538
62.8501,30.0518
62.8508,30.0511
62.8548,30.0482
62.8551,30.0477
62.8558,30.0482
62.856,30.0484
62.8692,30.0659
62.869,30.0698
62.8681,30.0769
62.8682,30.0766
62.8684,30.0769
62.8686,30.0773
62.8665,30.0843
62.8657,30.0859
62.8652,30.0974
62.8625,30.1016
62.8624,30.1017
62.8612,30.1031
62.8512,30.1091
62.8481,30.1084
62.8452,30.1111
62.8402,30.1057
62.8386,30.1106
62.8383,30.1094
62.653,29.8308
62.6535,29.8329
62.6491,29.8319
62.6002,29.7539
62.8474,29.9159
62.6492,29.7888
62.6043,29.7404
62.5997,29.7351
61.87,25.2369
61.4852,21.7981
61.4732,21.7666
61.4904,21.79
61.4918,21.793
61.4919,21.7935
61.4933,21.7922
61.5005,21.7742
61.5092,21.774
61.4927,21.7971
61.4911,21.8035
61.4787,21.8083
61.4788,21.8085
61.4789,21.8082
61.1153,22.1668
60.532,22.2149
60.5371,22.2064
61.246,25.3375
61.2461,25.3377
61.2464,25.3378
61.2466,25.3371
61.25,25.3644
61.0752,25.665
61.0552,25.6696
62.649,29.6876
62.6654,29.6639
62.6769,29.6116
62.6961,29.6403
62.7027,29.6456
63.3129,30.035
63.314,30.0391
63.3231,30.0325
63.3085,30.0127
63.3086,30.0117
63.3087,30.0113
63.3089,30.0127
63.3063,30.0053
63.3063,30.0034
63.3054,30.0031
63.3071,30.0019
62.5977,29.7216
62.6079,29.7159
62.4261,30.4021
62.426,30.4019
62.4262,30.4018
62.473,30.1658
62.5999,29.7357
62.486,27.7727
63.0491,25.9365
63.1122,25.95
63.112,25.9498
63.0912,25.9497
63.093,25.9421
62.9279,23.1801
62.928,23.1804
63.2274,22.8573
63.2301,22.8579
63.2308,22.8583
63.2305,22.8582
63.1458,21.5411
63.1461,21.541
63.0959,21.6161
63.0705,21.7298
63.0877,21.5852
63.0878,21.586
63.088,21.6436
63.0872,21.6434
63.0941,21.5934
63.0942,21.5939
63.119,21.608
63.0367,21.5686
63.0392,21.5528
63.0144,21.6451
63.0144,21.6443
62.9733,21.4873
62.9732,21.487
62.9731,21.4867
62.2752,21.3762
62.275,21.3761
62.2742,21.3758
62.2743,21.3773
62.3069,21.7028
62.4288,21.8254
62.429,21.8254
62.4266,21.8596
62.4265,21.8594
62.4258,21.8589
62.4239,21.8552
62.4296,21.8152
62.4301,22.1796
62.1168,22.5121
61.9937,24.0701
61.9939,24.0751
61.9935,24.0691
61.9947,24.0624
61.995,24.0612
61.9941,24.0617
61.9936,24.0616
61.9911,24.0544
61.9862,24.0647
61.9861,24.0658
61.9862,24.0665
61.9858,24.0686
61.9861,24.0687
61.9791,24.0806
61.9771,24.0847
61.977,24.0866
61.9807,24.0804
61.9832,24.084
61.9834,24.0773
61.9848,24.0773
61.9848,24.0782
61.9849,24.08
61.9894,24.0822
61.9893,24.0757
61.9893,24.0754
61.9883,24.074
61.9885,24.0719
61.9902,24.0687
61.9903,24.0662
61.9905,24.0662
61.994,24.0697
62.0141,25.557
61.9363,25.7218
61.8016,25.9357
62.1881,26.8722
62.2899,27.1015
62.2984,29.3842
62.2986,29.3843
62.3415,29.4275
62.3504,29.4463
62.315,29.5123
62.3145,29.5143
62.3141,29.5145
62.3071,29.5375
62.306,29.5409
62.3089,29.5873
62.3041,29.6044
62.3009,29.6172
62.3102,29.6296
62.3161,29.6192
62.3111,29.5856
62.3113,29.5859
62.3316,29.6276
62.332,29.6273
62.332,29.6295
62.3323,29.6318
62.3316,29.6322
62.3093,29.5917
62.3085,29.5881
62.2919,29.6907
62.8518,29.7832
62.9478,29.9695
62.948,29.9701
62.948,29.9703
62.9356,30.1138
62.9358,30.1145
63.0442,29.9189
63.0441,29.9186
63.0437,29.9188
63.0902,29.8329
63.0919,29.8334
63.0917,29.8335
63.1115,29.8087
63.1624,29.7763
63.1623,29.7767
63.1619,29.7757
63.1618,29.7759
63.1653,29.7523
63.1654,29.7523
62.6005,29.7547
62.6004,29.7546
62.9231,30.1195
62.923,30.1197
62.9359,30.1143
62.9325,30.1179
62.922,30.1116
62.9192,30.1115
62.9166,30.1116
62.9158,30.111
62.9153,30.1147
62.9143,30.1178
62.9147,30.1188
62.9347,30.1149
62.9345,30.115
62.5909,29.7374
62.6038,29.7982
62.5961,29.7312
62.1251,28.8193
62.1252,28.8195
62.1699,29.2095
62.1699,29.21
62.1699,29.211
62.1691,29.2106
62.1654,29.2096
62.164,29.2117
62.1629,29.2159
62.1246,28.82
62.1248,28.8193
62.1245,28.8208
62.1247,28.8209
62.1245,28.8205
62.1239,28.8209
62.1238,28.8208
62.1022,28.7963
62.1034,28.8014
62.1154,28.8279
62.1194,28.8375
62.149,28.9714
62.1485,28.9731
62.5906,29.7378
62.6011,29.7608
62.6601,29.6579
62.6602,29.6581
62.6595,29.6566
62.6601,29.6567
62.667,29.6595
62.6671,29.6595
62.6664,29.6614
62.6657,29.6629
62.658,29.6867
62.6563,29.6888
62.6538,29.6909
62.6387,29.6963
62.5919,29.7373
62.5919,29.7371
62.5922,29.7373
62.5918,29.7376
62.5919,29.7375
62.6008,29.7624
60.2762,25.1267
60.2748,25.1308
60.168,25.0399
62.6735,29.6361
62.6025,29.7504
62.6006,29.7541
62.7012,29.6482
62.5977,29.7555
62.6001,29.7536
60.1696,24.951
60.1623,24.9586
60.4535,22.2605
60.4249,22.1047
60.3211,24.7185
62.6001,29.7543
62.6009,29.7664
62.6008,29.7664
62.3577,28.7384
62.3578,28.7385
62.3577,28.7387
62.3579,28.7388
62.3579,28.7385
62.3636,28.7479
62.6068,29.7483
62.8156,30.1248
62.6041,29.7441
62.6045,29.7411
62.6052,29.7418
62.6037,29.7464
62.5978,29.7224
62.607,29.7151
62.6129,29.7011
62.613,29.6982
62.6038,29.7392
62.6052,29.7405
62.6043,29.7378
62.4234,30.3131
62.6443,29.5371
62.5974,29.7393
62.5973,29.7393
62.6128,29.7199
62.5947,29.7472
62.7405,30.0401
62.7405,30.0393
62.6826,29.7882
62.6819,29.7879
62.6482,29.5878
62.3322,26.5214
62.3298,26.5197
62.3307,26.5184
62.331,26.517
62.3324,26.7436
62.3123,27.8908
62.312,27.8869
62.6024,29.7626
62.6001,29.754
62.4368,29.9642
62.4374,29.9646
62.4369,29.9672
62.5802,29.7643
62.5517,29.787
62.6256,29.6841
62.6216,29.6878
62.6215,29.6872
62.6185,29.6902
62.6169,29.69
62.6167,29.6879
62.6165,29.6874
62.6122,29.6938
62.5942,29.8482
62.5936,29.752
62.6143,29.6895
62.613,29.7112
62.6132,29.7159
62.5969,29.7458
62.6195,29.6313
62.6012,29.7433
62.6308,29.6681
62.6138,29.7033
62.77,30.972
62.7882,30.9343
62.7708,30.9714
62.7713,30.9719
62.7713,30.9717
62.7709,30.9713
62.7675,30.9304
62.768,30.9304
61.4686,23.53
61.468,23.5296
61.4685,23.5301
61.4682,23.5314
61.4683,23.5298
61.4673,23.5304
61.4685,23.5295
62.5909,29.7635
62.8897,27.6297
61.9287,29.8398
62.5979,29.7231
62.5965,29.7447
62.6003,29.7541
62.5807,29.7652
62.5808,29.7647
62.5811,29.7748
62.6462,29.7353
61.1693,28.771
61.0603,28.1827
62.6268,29.7297
62.6078,29.7665
62.5891,29.8129
62.6041,29.7283
62.6042,29.7277
62.6062,29.7288
62.6065,29.729
62.5885,29.8132
62.5829,29.8134
62.5866,29.8125
62.6072,29.733
62.6092,29.724
62.6428,29.666
62.6362,29.665
62.6315,29.6401
62.6307,29.6626
62.6283,29.6669
62.6157,29.6904
62.6025,29.7211
62.5944,29.7573
61.4821,23.7497
61.4841,23.7484
61.485,23.7504
61.4906,23.76
61.4498,23.8568
61.4938,23.7591
61.4981,23.7516
61.5044,23.7508
61.5043,23.756
62.5762,29.7667
62.5773,29.7744
62.596,29.7675
62.5991,29.7741
62.5995,29.771
62.6072,29.7149
62.6067,29.7155
62.6577,29.613
62.616,29.7289
62.6371,29.6853
62.5979,29.7228
62.6007,29.7195
62.6099,29.7224
62.6341,29.6461
62.5967,29.7693
62.6423,29.7952
62.6002,29.7544
62.6697,29.7668
61.0477,28.1947
62.6288,29.8007
62.6463,29.7953
62.647,29.7956
62.647,29.7968
62.6135,30.0136
62.6882,29.9112
62.6882,29.9118
62.6891,29.9125
62.6747,29.5322
62.7011,29.6479
62.1504,29.883
62.1504,29.8833
62.1505,29.8841
62.8921,27.6898
62.8661,27.6569
62.866,27.6569
62.8658,27.657
62.8656,27.6569
62.8666,27.646
62.8426,29.9199
62.6474,29.8031
62.648,29.8002
62.6409,29.815
62.5977,29.7222
62.6069,29.7166
62.5979,29.7447
62.6405,29.8195
62.6419,29.7755
62.6437,29.7811
62.6398,29.7693
62.8718,27.5778
62.8693,27.5786
62.8692,27.5788
62.8694,27.5789
62.8698,27.5787
62.8709,27.5784
62.873,27.5663
62.8773,27.5605
62.8799,27.5609
62.8805,27.5614
62.8816,27.5635
62.881,27.5661
62.8781,27.5661
62.876,27.5676
62.8723,27.5727
62.8725,27.5738
62.8725,27.5787
62.8723,27.5796
62.872,27.5792
62.8866,27.6827
62.8816,27.7028
62.8772,27.7091
62.8769,27.7102
62.8765,27.7113
62.8781,27.7156
62.8817,27.7144
62.8842,27.7157
62.8852,27.714
62.8849,27.7139
62.8813,27.7137
62.1817,26.8744
62.1825,26.8741
62.7286,22.5663
62.7304,22.5771
62.7323,22.572
62.7324,22.5704
62.9336,23.2065
62.9283,23.1874
62.729,22.5666
62.7294,22.5668
62.7291,22.5662
62.7111,22.5317
62.6884,22.4621
62.6962,22.4635
62.7022,22.4842
62.5866,24.1865
62.6271,26.2956
62.5866,27.0531
62.6448,29.8116
62.6323,29.8188
62.6301,29.8178
62.5735,29.7791
62.5736,29.7781
62.6075,29.7759
62.6393,29.7549
62.6446,29.8194
62.645,29.8288
62.647,29.8306
62.6468,29.8314
62.6417,29.8846
62.63,29.8972
62.6279,29.8959
62.6018,29.7686
62.5992,29.7673
62.4269,30.4071
62.5992,29.7627
62.5993,29.7629
62.5999,29.7633
62.6001,29.7617
62.6001,29.7613
62.6024,29.7623
62.648,29.8521
62.6466,29.8548
62.6298,29.4092
62.4885,27.7803
62.4858,27.7811
62.4866,27.7788
62.4878,27.7798
62.4861,27.7723
62.2435,25.7495
62.2439,24.706
62.2439,24.7048
62.2325,24.6903
62.2098,24.6794
62.2087,24.6782
62.2037,24.6591
62.202,24.6657
62.198,24.6862
62.2055,24.701
62.2123,24.697
62.2328,24.6978
62.2412,24.7074
62.2453,24.7075
62.2441,24.7069
62.2444,24.7069
62.6555,23.5559
62.7312,23.502
63.0273,23.4393
63.0272,23.4394
62.667,21.9831
62.6629,21.9888
62.6615,21.9877
62.4295,23.086
62.4321,23.0541
62.986,21.9693
63.2383,22.0408
63.2383,22.041
63.1829,22.0209
63.1748,22.0141
63.1761,22.0218
63.1776,22.0235
63.1781,22.0239
63.0978,21.6184
63.0948,21.6178
63.0947,21.6181
63.0955,21.6686
63.0874,21.6452
63.1008,21.5713
63.0953,21.6022
63.115,21.5933
63.1051,21.5805
63.1053,21.5865
63.104,21.5901
63.1025,21.5935
63.103,21.5962
63.0905,21.606
63.0882,21.6079
63.0956,21.6686
63.096,21.6144
63.0953,21.6019
63.0944,21.5938
63.2471,23.6429
63.2462,23.644
63.2476,23.6435
63.248,23.6433
63.2478,23.643
63.2483,23.6437
63.2486,23.6442
63.1617,23.8236
63.1613,23.8252
63.1613,23.8239
63.1621,23.8221
63.1618,23.8213
63.0331,23.8768
62.9302,24.9686
62.9304,24.9686
63.022,25.1814
63.0471,25.5304
63.0474,25.5296
63.0384,25.8157
63.0382,25.8156
63.0381,25.8155
63.0372,25.813
63.0736,25.8641
63.0807,25.8471
62.9633,26.7564
62.9636,26.7562
62.9658,26.7587
62.9669,26.7601
62.9689,26.7593
62.9586,26.7669
62.9556,26.7562
62.9537,26.7458
62.9592,26.7435
62.9537,26.7523
62.9327,26.7776
62.9347,26.776
62.9357,26.7743
62.9395,26.7708
62.9524,26.7558
62.9529,26.7569
62.4862,27.7725
62.4859,27.7729
62.5978,29.7448
62.598,29.7444
62.5974,29.7639
62.598,29.7646
62.6006,29.7621
63.1319,29.7751
63.2029,29.7727
63.2025,29.7744
63.2022,29.7754
63.0955,29.808
63.0942,29.809
63.0922,29.8097
63.0932,29.8085
63.0938,29.8078
63.0947,29.8038
63.0948,29.8035
62.6418,29.3828
62.6416,29.3827
62.6392,29.3998
62.7215,29.0114
62.4155,29.8682
62.4142,29.8681
62.4139,29.8681
62.414,29.8682
62.4139,29.8683
62.414,29.8685
62.4151,29.8681
62.4152,29.8683
62.1384,29.9217
62.1383,29.9217
62.1382,29.9215
62.1346,29.9155
62.1349,29.9169
62.1386,29.9224
62.134,29.9352
62.1314,29.9416
62.1231,29.9884
62.1234,29.9882
62.1228,29.9888
62.1221,29.9897
62.1172,29.9869
62.1168,29.9826
62.1069,29.9669
62.1045,29.9637
62.1041,29.9637
62.0984,29.965
62.1059,29.9285
62.1136,29.9334
62.1155,29.938
62.1143,29.9425
62.1117,29.9571
62.1222,29.9619
62.1237,29.9541
62.1278,29.9481
62.1358,29.9331
62.0856,29.9107
62.0857,29.9108
62.0945,29.8741
62.0945,29.8739
62.0945,29.8736
62.0966,29.8751
62.0964,29.8749
62.0722,29.6619
62.072,29.662
62.072,29.6618
62.0722,29.6625
62.0719,29.6621
62.0717,29.662
62.0716,29.6621
62.0176,29.6824
62.0176,29.6796
62.0191,29.6793
62.0188,29.6796
62.019,29.6836
61.9406,29.7567
61.9407,29.7565
61.9421,29.7556
61.8757,29.9198
61.8758,29.9195
61.876,29.9194
61.8759,29.9197
61.8893,29.7901
61.8893,29.7904
62.3136,29.6237
62.312,29.5877
62.3119,29.5881
62.3091,29.5891
62.309,29.5929
62.3094,29.5917
62.6034,29.765
62.5982,29.7436
62.6036,29.7462
62.7095,29.5724
62.7074,29.5854
62.7019,29.5927
62.7003,29.5912
62.6998,29.5916
62.5981,29.7439
62.5944,29.7423
62.6025,29.76
62.6027,29.7597
62.6055,29.7674
62.6039,29.7683
62.5841,29.8038
62.5815,29.8048
62.5798,29.8069
62.5768,29.81
62.5792,29.8014
62.6002,29.7407
62.5996,29.7652
62.5996,29.7649
62.6594,29.6569
62.6553,29.6519
62.6526,29.6218
62.6529,29.622
62.5992,29.7715
62.5991,29.7714
62.5953,29.7681
62.5954,29.768
62.9168,30.1119
62.5955,29.7339
62.5956,29.7341
62.5952,29.7339
62.603,29.8093
62.6031,29.817
62.6006,29.8266
62.5999,29.8277
62.6173,29.9205
62.6192,29.9184
62.6151,29.9045
62.6149,29.9037
62.613,29.8968
62.6126,29.8953
62.6109,29.8853
62.6111,29.8848
62.6115,29.8776
62.6083,29.8713
62.608,29.8703
62.6067,29.8635
62.6048,29.8557
62.5997,29.8362
62.5998,29.8343
62.5934,29.8504
62.5928,29.8514
62.5898,29.8582
62.5893,29.859
62.5828,29.8681
62.5821,29.8686
62.5801,29.8707
62.5796,29.8709
62.5605,29.8939
62.5615,29.8153
62.5648,29.8116
62.5678,29.8077
62.5711,29.8045
62.5782,29.7999
62.5832,29.796
62.5855,29.7938
62.5896,29.7867
62.5952,29.7756
62.6018,29.7832
62.6029,29.7962
62.6029,29.8028
62.6003,29.8039
62.5991,29.8086
62.5979,29.8143
62.599,29.8276
62.5998,29.8341
62.6008,29.84
62.6024,29.8459
62.6218,29.9251
62.5905,30.0006
62.5921,30.0143
62.5989,30.0087
61.4948,29.4822
61.4946,29.4812
61.4949,29.4809
61.4951,29.4802
61.495,29.4813
61.4948,29.4813
62.5905,29.7379
62.6047,29.722
62.6459,29.3293
62.647,29.3291
62.6476,29.3344
62.6154,29.7202
62.6182,29.7056
62.6187,29.7037
62.6184,29.7023
62.6178,29.7009
62.6176,29.7004
62.6176,29.6996
62.6176,29.6987
62.6173,29.6978
62.6202,29.686
62.6209,29.684
62.6176,29.6711
62.6166,29.6832
62.6165,29.6856
62.6163,29.6878
62.6157,29.6888
62.6043,29.721
62.5976,29.7257
62.5964,29.7296
62.595,29.7344
62.6019,30.0294
62.6026,29.7442
62.6032,29.7434
62.6023,29.7436
62.6029,29.7445
62.6031,29.744
62.6034,29.744
62.6035,29.7373
62.4267,30.4066
62.4266,30.4063
62.4265,30.4051
62.4265,30.4038
62.4275,30.4071
62.433,30.3984
62.4306,30.3909
62.4298,30.3903
62.4228,30.3872
62.4226,30.3888
62.4222,30.3908
62.4216,30.3945
62.421,30.3963
62.4207,30.3984
62.4189,30.4018
62.4167,30.4055
62.4144,30.4091
62.4119,30.412
62.4075,30.4205
62.3992,30.4205
62.3969,30.4283
62.3967,30.4301
62.3962,30.4324
62.3961,30.4332
62.3959,30.4342
62.3824,30.4624
62.3835,30.4632
62.3836,30.4633
62.3848,30.466
62.39,30.4604
62.3971,30.453
62.3991,30.4519
62.402,30.4495
62.4125,30.4428
62.4156,30.4398
62.4259,30.4425
62.4268,30.4417
62.4268,30.4412
62.4293,30.4234
62.4429,30.4122
62.6682,29.5689
62.6542,29.5404
62.6161,29.6707
62.613,29.6977
62.6035,29.7376
62.6034,29.7376
62.5805,29.7648
62.5968,29.7664
62.6038,29.7691
62.6042,29.7206
62.6237,29.7336
62.6332,29.7449
62.6339,29.7458
62.6353,29.7484
62.6365,29.7543
62.6389,29.7609
62.6401,29.7729
62.6426,29.7929
62.6446,29.8199
62.6444,29.8244
62.6438,29.8265
62.6423,29.8264
62.6424,29.8355
62.6413,29.84
62.6383,29.8539
62.6376,29.8578
62.6183,29.8743
62.7011,29.6481
62.7013,29.648
62.6009,29.7624
62.6045,29.7406
62.6041,29.741
62.604,29.739
62.6042,29.7353
62.6046,29.7346
62.6053,29.7354
62.6058,29.7341
62.606,29.7312
62.606,29.73
62.607,29.7296
62.6084,29.7261
62.6091,29.7241
62.6105,29.7199
62.6208,29.6984
62.6226,29.6983
62.6237,29.6938
62.6242,29.694
62.6259,29.6902
62.6266,29.6886
62.6262,29.684
62.6258,29.6833
62.3557,28.7408
62.3656,28.7415
62.3633,28.7452
62.3604,28.7423
62.3596,28.7438
62.3582,28.7432
62.3557,28.7405
62.3562,28.7408
62.4367,28.6414
62.4373,28.6413
62.3109,27.8947
62.311,27.89
62.3114,27.89
62.3173,27.8991
62.3112,27.89
62.3111,27.8957
62.3558,28.7409
62.3559,28.7405
62.356,28.7407
62.3665,28.7384
62.367,28.7365
62.3694,28.7344
62.3728,28.7394
62.3731,28.7397
62.3777,28.7403
62.3861,28.7374
62.3896,28.7392
62.3871,28.7629
62.3804,28.7785
62.3761,28.7977
62.3712,28.8088
62.3654,28.8022
62.3649,28.801
62.3611,28.7774
62.3612,28.7749
62.3625,28.7655
62.3637,28.7606
62.3637,28.7601
62.3634,28.759
62.3636,28.7563
62.3636,28.7481
62.3613,28.7416
62.3931,28.7484
62.3931,28.7482
62.393,28.7482
62.4255,28.6305
62.3962,28.7452
62.3959,28.745
62.3962,28.7463
62.5977,29.7442
62.5968,29.7457
62.5955,29.7452
62.5953,29.7442
62.5932,29.7369
62.5927,29.7368
62.5914,29.7429
62.5918,29.7467
62.592,29.7454
62.5941,29.7478
62.5962,29.7472
62.5978,29.7487
62.647,29.8272
62.6466,29.8272
62.6481,29.8365
62.6068,29.7345
62.6082,29.7333
62.6087,29.7324
62.6089,29.732
62.6112,29.7267
62.6195,29.7004
62.6205,29.6977
62.6224,29.6964
62.6226,29.6965
62.6234,29.6974
62.625,29.7008
62.6301,29.6899
62.6303,29.6896
62.6325,29.6826
62.63,29.6804
62.6261,29.6833
62.6253,29.6819
62.6205,29.68
62.6193,29.6834
62.6169,29.687
62.6161,29.688
62.6142,29.718
62.614,29.7204
62.6139,29.7212
62.6147,29.7207
62.615,29.7212
62.6146,29.7217
62.6141,29.7238
62.6082,29.7177
62.6036,29.7204
62.6004,29.7193
62.5923,29.7501
62.5946,29.752
62.5948,29.7521
62.599,29.7542
62.6028,29.774
62.6023,29.7404
